id,tipo,id_publicacion,partido,comentario,likes_comentario,usuario,nombre_usuario,fecha_comentario,platform,tematica,opinion
17882030202418216,comentario,3894580517012641903,Veïns per Rubí (VR),"Ciudadanos que pagamos nuestros impuestos(más altos en zonas de urbanizaciones con respecto al centro), y estamos dejados de la mano de dios..., en todos los aspectos, no hay nada que podamos decir estamos bien, y viendo videos de la alcaldesa jactandose de los cambios en el centro de rubí, Rubí somos todos, el centro y las urbanizaciones a las que no se les pasa la mano y año tras año y gobierno tras gobierno seguimos igual. Si, estamos hartos!!!😢",1,mariayoi2006,-,2026-05-11,instagram,politica,negativa
17858630874637854,comentario,3894580517012641903,Veïns per Rubí (VR),Que pena!,1,mariayoi2006,-,2026-05-11,instagram,otros,neutra
17880564234575098,comentario,3894580517012641903,Veïns per Rubí (VR),Pues ya lo dices ... Lo que debería ser jajja pero no es en serio os sorprende hay tanto por hacer y que mucho blabla pero poco blibli 😡🤦🤷,1,cocoenca,-,2026-05-11,instagram,otros,negativa
17862154047686887,comentario,3894580517012641903,Veïns per Rubí (VR),És el que passa quan no hi un POUM i un mal creixement urbanístic,2,dani_ramoneda,-,2026-05-11,instagram,otros,neutra
18004264484874430,comentario,3894580517012641903,Veïns per Rubí (VR),👏👏👏 Gràcies! Una pena com està Rubí quan surts del centre,1,jano.moon,-,2026-05-11,instagram,reaccio_emocional,positiva
18066409979356357,comentario,3894580517012641903,Veïns per Rubí (VR),👏👏👏,1,lluisappss,-,2026-05-11,instagram,otros,positiva
18076057958401539,comentario,3900729004873814768,Sala Neus Català,"Una tarda molt interessant felicitats per la organització 👏👏👏 volem la 2 part , ens hem  quedat en ganes  de més 🤗✍🏼",2,jordi__arnaiz,-,2026-05-19,instagram,reaccio_emocional,positiva
18113550901833244,comentario,3891322004829144289,Ana Maria Martínez,Molt ínteresant  la xerrada 👏,1,joanapepe49,-,2026-05-06,instagram,otros,positiva
17889141657474950,comentario,3900662486754548514,En Comú Podem Rubí,Espai d'acompanyament a persones que volen acollir-se a la regularització extraordinària.,1,ecp_rubi,-,2026-05-19,instagram,tecnologia_innovacio,neutra
18101119958003726,comentario,3892456147789767072,Radio Rubí,Trabajad un poco y dejad a los demas en psz,0,xszek57,-,2026-05-08,instagram,otros,neutra
17865994371622916,comentario,3892456147789767072,Radio Rubí,"Pero que dices? Esa persona puede ser del comité de empresa, lo que quiere decir que es una trabajadora más! Así que deja de decir chorradas.",0,michaelmicolorenzo,-,2026-05-21,instagram,economia_empresa,neutra
17950899405154474,comentario,3892456147789767072,Radio Rubí,O una liberada de mierda,0,xszek57,-,2026-05-21,instagram,otros,negativa
18009543812722359,comentario,3903613963272917822,En Comú Podem Rubí,Concert del cos docent de @escolademusicarubi 🎵🎶,1,ecp_rubi,-,2026-05-23,instagram,cultura_fiestas,neutra
17894082126331569,comentario,3895937936952686574,Radio Rubí,"En esa carretera, entran a toda hostia en la rotonda. Yo he estado a veces esperando para pasar 3. La entrada donde la parada del bus y es súper peligroso. Y esa salida, ya ni te digo...",0,cakessheilas,-,2026-05-14,instagram,transport_public,negativa
17874872886477872,comentario,3895937936952686574,Radio Rubí,"Alcaldesa arregla esas carreteras anda, tanto baden y tonterías..
Espero que estén bien los del accidente.",2,dr.smooon,-,2026-05-14,instagram,politica,negativa
18181221463380768,comentario,3895937936952686574,Radio Rubí,La ignorancia es la madre del atrevimiento.,2,kv622__,-,2026-05-13,instagram,tecnologia_innovacio,neutra
17880933174591958,comentario,3895937936952686574,Radio Rubí,"@markosmarkos270  Noooo, 😂😂",0,bego.la,-,2026-05-16,instagram,otros,neutra
18122209423636580,comentario,3895937936952686574,Radio Rubí,@kooradrift Sabes si están todos bien?,0,louantrig,-,2026-05-18,instagram,otros,neutra
18336858274217119,comentario,3895612685496114677,Ana Maria Martínez,👏👏👏👏,0,jmpulit,-,2026-05-14,instagram,otros,positiva
18009413168899448,comentario,3895612685496114677,Ana Maria Martínez,"Hola,on es fan les inscripcions? Gràcies",2,anaortoteam,-,2026-05-13,instagram,reaccio_emocional,positiva
18102642469798593,comentario,3895612685496114677,Ana Maria Martínez,Gracias,1,anaortoteam,-,2026-05-13,instagram,tecnologia_innovacio,positiva
17980580777868304,comentario,3902778876382825631,En Comú Podem Rubí,#tuetslanostraprioritat ✊,0,ecp_rubi,-,2026-05-22,instagram,otros,neutra
18087991328606671,comentario,3898347754404029709,En Comú Podem Rubí,👏👏👏,3,jose_luis_navarro_gandoy,-,2026-05-16,instagram,otros,positiva
17940426009035306,comentario,3898347754404029709,En Comú Podem Rubí,"😎 bona 🍺🍺 bon 🧀 i bona música 🪉 ,.la combinació perfecta 👏👏",3,jordi__arnaiz,-,2026-05-16,instagram,cultura_fiestas,positiva
18374904781200389,comentario,3898347754404029709,En Comú Podem Rubí,Tot el cap de setmana podeu gaudir de la #firadelacervesa 🍺,2,ecp_rubi,-,2026-05-16,instagram,cultura_fiestas,neutra
17868652479617006,comentario,3894156689745871773,Ana Maria Martínez,🏃‍♀️,1,joanapepe49,-,2026-05-11,instagram,otros,neutra
18093401489333927,comentario,3894156689745871773,Ana Maria Martínez,Vem gaudir  de un  gran mati 🎀,1,joanapepe49,-,2026-05-11,instagram,otros,neutra
18375920098161325,comentario,3894156689745871773,Ana Maria Martínez,Jo no et voto però tot i aixi reconec la teva humanitat i amor i entrega per la nostra ciutat 👏😍,3,_marta1007,-,2026-05-10,instagram,politica,positiva
18200561749347805,comentario,3894156689745871773,Ana Maria Martínez,🩷🩷🩷 👏👏👏,3,mariscal.isabel,-,2026-05-10,instagram,otros,positiva
18036399986607119,comentario,3894156689745871773,Ana Maria Martínez,Orgull de Família @condis_rubi_mercat 🩷🩷🩷,4,tastdemar,-,2026-05-10,instagram,politica,neutra
18136342948541242,comentario,3894156689745871773,Ana Maria Martínez,@joanapepe49 🙌,1,condis_rubi_mercat,-,2026-05-11,instagram,otros,positiva
18085794530076272,comentario,3894156689745871773,Ana Maria Martínez,@joanapepe49 😍,1,condis_rubi_mercat,-,2026-05-11,instagram,otros,positiva
18122759326655424,comentario,3896747107275524062,Veïns per Rubí (VR),👏👏👏👏,1,silviavr9,-,2026-05-23,instagram,otros,positiva
18135814030537293,comentario,3896747107275524062,Veïns per Rubí (VR),Que se rehabilite para los menas,0,luluperez3868,-,2026-05-16,instagram,inmigracion,neutra
17924740599324953,comentario,3896747107275524062,Veïns per Rubí (VR),Un hospital,1,mi_bebesito_bello,-,2026-05-16,instagram,salut_sanitat,neutra
18077500922199896,comentario,3896747107275524062,Veïns per Rubí (VR),O lo venden a pérdidas como.hicieron con los cines. La alcaldesa solo hace operaciones encubiertas que deberían tratarse en los juzgados como tráfico de influencias. Compran caro y venden barato con el dinero de todos. ¿Cual es el motivo? ¿Pq no se investiga?,0,jorgesixto,-,2026-05-16,instagram,politica,neutra
18094769821905785,comentario,3896747107275524062,Veïns per Rubí (VR),"Rubí està molt degradat, inclòs en centre. Fer parquin?",4,crislayunta,-,2026-05-14,instagram,otros,neutra
18581230702023755,comentario,3896747107275524062,Veïns per Rubí (VR),"Rasca Cristian, rasca ....",3,1963jsu,-,2026-05-14,instagram,tecnologia_innovacio,neutra
17979313626007031,comentario,3896747107275524062,Veïns per Rubí (VR),🔥,2,rubgalval,-,2026-05-14,instagram,otros,negativa
17962832979118333,comentario,3896747107275524062,Veïns per Rubí (VR),"Que hagan pisos ,colegio,un centro sanitario,un centro de mayores hay miles de cosas que pueden hacer",7,flor_pm_,-,2026-05-14,instagram,habitatge_vivenda,neutra
18124180675711546,comentario,3898882612425270859,Radio Rubí,Por todo esto lis perjudicados son los niños. Al final si no consiguen lo que quieren se aran clases vía zoom (tiempo al tiempo),0,sandramamadetres,-,2026-05-24,instagram,otros,neutra
18116992525688453,comentario,3898882612425270859,Radio Rubí,Apoyo que les paguen la nocturnidad...apoyo que trabajen 40 horas...apoyo que tengan 22 días vacaciones laborables....apoyo que les bajen los ratos a 20 alumnos....si quieren que los traten como en otros sectores que sea así en todo.....,2,aranmartino,-,2026-05-19,instagram,joventut_educacio,positiva
18102524587821970,comentario,3898882612425270859,Radio Rubí,"Vaya tela, apoyo que reclamen mejoras si hace falta, pero también que los niños pierdan clases... entre y eso y las salidas... les faltará horas lectivas, entre los días de libre disposición, toda la semana santa, casi tres meses de vacaciones, dos semanas de jornada intensiva.... 🫪 Hay gente con estudios profesionales que tienen su mes de vacaciones y poca cosa más...",0,16anver,-,2026-05-18,instagram,joventut_educacio,positiva
18105119218752421,comentario,3898882612425270859,Radio Rubí,"Lo que piden los profesores, está por ley en cualquier trabajo, creo que la pernocta de los profesores los deberíamos de costear los padres de los alumnos, no si quiera la administración.",2,mattdahol,-,2026-05-18,instagram,joventut_educacio,neutra
18089199170018309,comentario,3898882612425270859,Radio Rubí,El meu recolzament sempre!!!💪💪,1,montsita1961,-,2026-05-18,instagram,otros,neutra
18114029725847985,comentario,3898882612425270859,Radio Rubí,"Como siempre, los perjudicados los niños!!! Como si al gobern eso le importara",0,leonoraunionjerez,-,2026-05-18,instagram,joventut_educacio,neutra
18135546136544375,comentario,3898882612425270859,Radio Rubí,Poc demaneu per tot el que doneu els mestres!,2,verokeks,-,2026-05-17,instagram,otros,neutra
18202631266343822,comentario,3898882612425270859,Radio Rubí,"Sembla mentida... Quina pena, entre vosaltres i el colectiu d infermeria n hi ha tantes diferències que us deixem en tan molt joc , ja ho van veure a la pandèmia. Lo següent serà 3 mesos de vacances i no treballar els divendres... 👏",0,jon_carrinton,-,2026-05-17,instagram,joventut_educacio,neutra
18252139195305667,comentario,3898882612425270859,Radio Rubí,"Perdona me acabas de insultar por dar mi opinión? Deberías controlarte antes de faltar el respeto gratuitamente, no voy a entrar al trapo",0,mattdahol,-,2026-05-19,instagram,igualtat_diversitat,neutra
18094050266219077,comentario,3897792868231915518,Ana Maria Martínez,"Puedes acompañar al Diputado para que vea los planes contra incendios que tenemos en las urbanizaciones, espero que no tengamos que utilizar ninguno, de lo contrario el territorio estará perdido",0,marlop6188,-,2026-05-28,instagram,medio_ambiente,neutra
18182175682383622,comentario,3897595394226543660,Radio Rubí,❤️❤️,0,gemmaizquierdo01,-,2026-05-16,instagram,otros,positiva
18120265651659197,comentario,3897595394226543660,Radio Rubí,Gràcies per gent com ell 🙌,1,soysama_,-,2026-05-15,instagram,reaccio_emocional,positiva
18111286840681498,comentario,3898113615450372794,Radio Rubí,Jo em vaig apuntar a la hoy voy a Rubí i no vaig tenir ni cua per fer pràctiques ni per pujar a examen. Vaig començar amb el teòric al juliol i al desembre ja tenia carnet. Tot a la primera clar. Escolliu bé la vostra autoescola primer.,2,xaavii24__,-,2026-05-16,instagram,servicios_publicos,neutra
18093155482954054,comentario,3898113615450372794,Radio Rubí,Y no pueden examinarse en otras  comarcas de Catalunya?,0,estepa61,-,2026-05-16,instagram,otros,neutra
18104095907092429,comentario,3900416233613488523,En Comú Podem Rubí,Gracias por dar voz a los sin  voz . Por una ciudad comprometida en dar visibilidad a los animales de la ciudad sin familia .❤️,2,yo_misma_45,-,2026-05-19,instagram,tecnologia_innovacio,positiva
17881388418571243,comentario,3900416233613488523,En Comú Podem Rubí,Nunca podré entender como hay personas que tienen tan poco ❤️ y abandonan a su mascota. Gracias 🙏🏼 por darle una segunda familia. 🤗,2,jordi__arnaiz,-,2026-05-19,instagram,urbanismo_limpieza,positiva
18116475154745451,comentario,3900416233613488523,En Comú Podem Rubí,"Adopta, no compris!! 🐾",2,ecp_rubi,-,2026-05-19,instagram,otros,neutra
18120506161658425,comentario,3893456801781290077,Ana Maria Martínez,Una fiesta muy bonita,1,genarufian,-,2026-05-24,instagram,cultura_fiestas,positiva
18087125453190243,comentario,3893456801781290077,Ana Maria Martínez,Me encanta,0,genarufian,-,2026-05-22,instagram,otros,positiva
18161673661452582,comentario,3904207201016943381,Jordi Arnaiz,😍😍❤️❤️,1,mariajosepmontobbio,-,2026-05-25,instagram,otros,positiva
17912188536397155,comentario,3904207201016943381,Jordi Arnaiz,#culturapopularcatalana #culturapolupar👏👏👏,2,ecp_rubi,-,2026-05-24,instagram,cultura_fiestas,positiva
18080485265440418,comentario,3904207201016943381,Jordi Arnaiz,Tot i el calor que superava els 30 graus hem gaudit molt. 😎,2,jordi_arnaiz_moreno,-,2026-05-24,instagram,animals_fauna,positiva
17861132937587884,comentario,3889618886165713000,Ajuntament de Rubí,👏👏👏❤️❤️❤️❤️,0,mercader_teresa,-,2026-05-10,instagram,otros,positiva
17968877462902107,comentario,3889618886165713000,Ajuntament de Rubí,👏👏👏👏👏,2,fuensyarroyo,-,2026-05-10,instagram,otros,positiva
18441160957140985,comentario,3889618886165713000,Ajuntament de Rubí,"Que ironico que un pais colonizador de sienta “colonizado” por un especie tan hermosa como la Cotorra Argentina.
Dan asco y verguenza, el mundo los aborrece. Porque mejor no usan ese tiempo, plata y energia en sacar a los musulmanes e ilegales que se les mete? Vomitivo.",0,quili.guitar,-,2026-05-10,instagram,urbanismo_limpieza,negativa
17874368538477669,comentario,3889618886165713000,Ajuntament de Rubí,"Si no puc recollir dorsal a l'hora indicada ,ni cap conegut meu, hi ha alternativa???? He parlat amb l'ajuntament i no m'han sabut donar alternativa. Gràcies",0,mfafer,-,2026-05-08,instagram,politica,positiva
17885127369544000,comentario,3889618886165713000,Ajuntament de Rubí,Acordaros de que la camiseta se tiene que recoger en el celler día 9 horario de 10 a 14:00 hrs. IMPORTANTE 🙌,6,isabelagudelomar,-,2026-05-05,instagram,transport_public,positiva
18102449002960685,comentario,3889618886165713000,Ajuntament de Rubí,"🩷🩷🩷 Rubí solidària! Ens veiem el diumenge, passeu per la nostra parada a reprendre energia! 🍊🍌",4,condis_rubi_mercat,-,2026-05-05,instagram,tecnologia_innovacio,neutra
17858186355650301,comentario,3893085830373230109,Ana Maria Martínez,La aplicación no funciona siempre. Como puedo obtener información?????,1,isabelagudelomar,-,2026-05-10,instagram,joventut_educacio,neutra
18061828907460692,comentario,3893085830373230109,Ana Maria Martínez,Yo quiero ir la próxima vez 😂,1,isabelagudelomar,-,2026-05-10,instagram,otros,neutra
17887557078523689,comentario,3893085830373230109,Ana Maria Martínez,A ver cuando traeis a @versionimposible con su vermut musical,0,momafer2012,-,2026-05-09,instagram,cultura_fiestas,neutra
17928877797319224,comentario,3891727982379806430,Veïns per Rubí (VR),"El proyecto de incendios del ayuntamiento se esta cumpliendo, el@de prevencion de incendios nada de nada, a este oaso se nos quema todo rubi",0,bcnchip,-,2026-06-01,instagram,medio_ambiente,neutra
18097598573025100,comentario,3891727982379806430,Veïns per Rubí (VR),"Deben estar enfadados todavía porque se les pidió una estación sin que sus amigos y familiares de las constructoras, fondos de ""inversiones"" e inmobiliarias pudieran construir... Al menos en Rubí no pasa lo de Cornellá, que podemos tener un hospital privado, pero público no, también una universidad privada que debería estar junto al mar, pero no es así por amiguismo con el ayuntamiento... En fin, no sé porqué la gente vota a partidos que nada hace por la ciudadanía",0,slg35,-,2026-05-08,instagram,politica,neutra
18093775595333195,comentario,3891727982379806430,Veïns per Rubí (VR),"Necesitamos un hospital ya !!! Cada vez más inmigrantes,cada vez más población y con las mismas infraestructuras,imposible dar el 100% y los sanitarios cada día más trabajo!!!",2,flor_pm_,-,2026-05-07,instagram,inmigracion,neutra
